Type,Category Name,Customer City,Customer Country,Customer Segment,Customer State,Department Name,Market,Order City,Order Country,Order Region,Order State,Product Name,Shipping Mode,Year,Month,Sales,Days for shipment (scheduled),Order Item Discount Rate,Order Item Quantity
TRANSFER,Indoor/Outdoor Games,Dearborn,EE. UU.,Consumer,MI,Fan Shop,LATAM,Santo André,Brasil,South America,São Paulo,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.0,1
TRANSFER,Indoor/Outdoor Games,Dearborn,EE. UU.,Home Office,MI,Fan Shop,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.07,5
TRANSFER,Indoor/Outdoor Games,Dundalk,EE. UU.,Consumer,MD,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,O'Brien Men's Neoprene Life Vest,First Class,2015,1,99.95999908,1.0,0.119999997,2
TRANSFER,Indoor/Outdoor Games,East Brunswick,EE. UU.,Consumer,NJ,Fan Shop,LATAM,Santana de Parnaíba,Brasil,South America,São Paulo,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.25,5
TRANSFER,Indoor/Outdoor Games,East Lansing,EE. UU.,Consumer,MI,Fan Shop,LATAM,Cochabamba,Bolivia,South America,Cochabamba,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.89999774,4.0,0.0750000015,5
TRANSFER,Indoor/Outdoor Games,East Lansing,EE. UU.,Corporate,MI,Fan Shop,LATAM,Tianguá,Brasil,South America,Ceará,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,249.8999939,2.0,0.119999997,5
TRANSFER,Indoor/Outdoor Games,Elmhurst,EE. UU.,Consumer,IL,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.100000001,5
TRANSFER,Indoor/Outdoor Games,Escondido,EE. UU.,Consumer,CA,Fan Shop,LATAM,Ilopango,El Salvador,Central America,San Salvador,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.090000004,4
TRANSFER,Indoor/Outdoor Games,Flushing,EE. UU.,Consumer,NY,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.159999996,1
TRANSFER,Indoor/Outdoor Games,Flushing,EE. UU.,Corporate,NY,Fan Shop,LATAM,Granada,Nicaragua,Central America,Granada,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,99.95999908,2.0,0.170000002,2
TRANSFER,Indoor/Outdoor Games,Fort Washington,EE. UU.,Corporate,MD,Fan Shop,LATAM,Pereira,Colombia,South America,Risaralda,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.029999999,5
TRANSFER,Indoor/Outdoor Games,Greensboro,EE. UU.,Corporate,NC,Fan Shop,LATAM,Petapa,Guatemala,Central America,Guatemala,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.180000007,4
TRANSFER,Indoor/Outdoor Games,Hamtramck,EE. UU.,Home Office,MI,Fan Shop,LATAM,Matanzas,Cuba,Caribbean,Matanzas,O'Brien Men's Neoprene Life Vest,First Class,2015,1,149.9400024,1.0,0.200000003,3
TRANSFER,Indoor/Outdoor Games,Hialeah,EE. UU.,Corporate,FL,Fan Shop,LATAM,Santo Domingo,República Dominicana,Caribbean,Santo Domingo,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.059999999,4
TRANSFER,Indoor/Outdoor Games,Hialeah,EE. UU.,Corporate,FL,Fan Shop,LATAM,Soacha,Colombia,South America,Cundinamarca,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.170000002,2
TRANSFER,Indoor/Outdoor Games,Houston,EE. UU.,Consumer,TX,Fan Shop,LATAM,La Ceiba,Honduras,Central America,Atlántida,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.090000004,2
TRANSFER,Indoor/Outdoor Games,Jackson Heights,EE. UU.,Corporate,NY,Fan Shop,LATAM,Masaya,Nicaragua,Central America,Masaya,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.150000006,5
TRANSFER,Indoor/Outdoor Games,Jonesboro,EE. UU.,Consumer,AR,Fan Shop,LATAM,Santa Ana,El Salvador,Central America,Santa Ana,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.200000003,2
TRANSFER,Indoor/Outdoor Games,Kent,EE. UU.,Consumer,WA,Fan Shop,LATAM,Chihuahua,México,Central America,Chihuahua,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.129999995,1
TRANSFER,Indoor/Outdoor Games,La Mesa,EE. UU.,Corporate,CA,Fan Shop,LATAM,Curitiba,Brasil,South America,Paraná,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.039999999,4
TRANSFER,Indoor/Outdoor Games,La Puente,EE. UU.,Home Office,CA,Fan Shop,LATAM,Maracaibo,Venezuela,South America,Zulia,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.07,5
TRANSFER,Indoor/Outdoor Games,Las Cruces,EE. UU.,Consumer,NM,Fan Shop,LATAM,San Martín,El Salvador,Central America,Cuscatlán,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.059999999,2
TRANSFER,Indoor/Outdoor Games,Los Angeles,EE. UU.,Consumer,CA,Fan Shop,LATAM,Mejicanos,El Salvador,Central America,San Salvador,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.01,1
TRANSFER,Indoor/Outdoor Games,Los Angeles,EE. UU.,Consumer,CA,Fan Shop,LATAM,Santos,Brasil,South America,São Paulo,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.0,1
TRANSFER,Indoor/Outdoor Games,Los Angeles,EE. UU.,Corporate,CA,Fan Shop,LATAM,Charallave,Venezuela,South America,Miranda,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.02,2
TRANSFER,Indoor/Outdoor Games,Los Angeles,EE. UU.,Corporate,CA,Fan Shop,LATAM,Huehuetenango,Guatemala,Central America,Huehuetenango,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.039999999,2
TRANSFER,Indoor/Outdoor Games,Los Angeles,EE. UU.,Corporate,CA,Fan Shop,LATAM,Macapá,Brasil,South America,Amapá,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,349.86000056,4.0,0.0699999983333333,7
TRANSFER,Indoor/Outdoor Games,Louisville,EE. UU.,Home Office,KY,Fan Shop,LATAM,Amatitlán,Guatemala,Central America,Guatemala,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,99.95999908,2.0,0.039999999,2
TRANSFER,Indoor/Outdoor Games,Memphis,EE. UU.,Corporate,TN,Fan Shop,LATAM,León,Nicaragua,Central America,León,O'Brien Men's Neoprene Life Vest,First Class,2015,1,99.95999908,1.0,0.25,2
TRANSFER,Indoor/Outdoor Games,Methuen,EE. UU.,Consumer,MA,Fan Shop,LATAM,Panama City,Panamá,Central America,Panamá,O'Brien Men's Neoprene Life Vest,Same Day,2015,1,249.8999939,0.0,0.150000006,5
TRANSFER,Indoor/Outdoor Games,Miami,EE. UU.,Consumer,FL,Fan Shop,LATAM,Lima,Perú,South America,Lima (ciudad),O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.0,4
TRANSFER,Indoor/Outdoor Games,Morristown,EE. UU.,Corporate,NJ,Fan Shop,LATAM,Irapuato,México,Central America,Guanajuato,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.100000001,1
TRANSFER,Indoor/Outdoor Games,Morristown,EE. UU.,Home Office,NJ,Fan Shop,LATAM,Mexico City,México,Central America,Distrito Federal,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,149.9400024,4.0,0.029999999,3
TRANSFER,Indoor/Outdoor Games,Morrisville,EE. UU.,Consumer,PA,Fan Shop,LATAM,San Miguelito,Panamá,Central America,Panamá,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.119999997,4
TRANSFER,Indoor/Outdoor Games,Murfreesboro,EE. UU.,Consumer,TN,Fan Shop,LATAM,Soyapango,El Salvador,Central America,San Salvador,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.150000006,2
TRANSFER,Indoor/Outdoor Games,New Orleans,EE. UU.,Home Office,LA,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,199.9199982,2.0,0.0,4
TRANSFER,Indoor/Outdoor Games,New York,EE. UU.,Consumer,NY,Fan Shop,LATAM,Juárez,México,Central America,Chihuahua,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.200000003,4
TRANSFER,Indoor/Outdoor Games,New York,EE. UU.,Corporate,NY,Fan Shop,LATAM,Mexico City,México,Central America,Distrito Federal,O'Brien Men's Neoprene Life Vest,First Class,2015,1,449.8199921,1.0,0.210000001,9
TRANSFER,Indoor/Outdoor Games,New York,EE. UU.,Corporate,NY,Fan Shop,LATAM,Villa Nueva,Guatemala,Central America,Guatemala,O'Brien Men's Neoprene Life Vest,First Class,2015,1,249.8999939,1.0,0.159999996,5
TRANSFER,Indoor/Outdoor Games,New York,EE. UU.,Home Office,NY,Fan Shop,LATAM,Soyapango,El Salvador,Central America,San Salvador,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.090000004,2
TRANSFER,Indoor/Outdoor Games,Newburgh,EE. UU.,Home Office,NY,Fan Shop,LATAM,Mérida,México,Central America,Yucatán,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,349.85999298,4.0,0.0699999985,7
TRANSFER,Indoor/Outdoor Games,North Tonawanda,EE. UU.,Corporate,NY,Fan Shop,LATAM,Villa Nueva,Guatemala,Central America,Guatemala,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,149.9400024,4.0,0.180000007,3
TRANSFER,Indoor/Outdoor Games,Oxnard,EE. UU.,Corporate,CA,Fan Shop,LATAM,Puerto Padre,Cuba,Caribbean,Las Tunas,O'Brien Men's Neoprene Life Vest,First Class,2015,1,399.8399963,1.0,0.0600000005,8
TRANSFER,Indoor/Outdoor Games,Pacoima,EE. UU.,Corporate,CA,Fan Shop,LATAM,Lima,Perú,South America,Lima (ciudad),O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.059999999,4
TRANSFER,Indoor/Outdoor Games,Painesville,EE. UU.,Consumer,OH,Fan Shop,LATAM,Cuscatancingo,El Salvador,Central America,San Salvador,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,149.9400024,4.0,0.25,3
TRANSFER,Indoor/Outdoor Games,Pekin,EE. UU.,Home Office,IL,Fan Shop,LATAM,Córdoba,México,Central America,Veracruz,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.050000001,4
TRANSFER,Indoor/Outdoor Games,Philadelphia,EE. UU.,Consumer,PA,Fan Shop,LATAM,Sonsonate,El Salvador,Central America,Sonsonate,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,249.8999939,2.0,0.200000003,5
TRANSFER,Indoor/Outdoor Games,Philadelphia,EE. UU.,Corporate,PA,Fan Shop,LATAM,Villa Nueva,Guatemala,Central America,Guatemala,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.02,5
TRANSFER,Indoor/Outdoor Games,Phoenix,EE. UU.,Consumer,AZ,Fan Shop,LATAM,San Pedro de Macorís,República Dominicana,Caribbean,San Pedro de Macorís,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,349.85999298,4.0,0.150000002,7
TRANSFER,Indoor/Outdoor Games,Plano,EE. UU.,Consumer,TX,Fan Shop,LATAM,Baní,República Dominicana,Caribbean,Peravia,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.029999999,5
TRANSFER,Indoor/Outdoor Games,Pomona,EE. UU.,Corporate,CA,Fan Shop,LATAM,Apatzingán de la Constitución,México,Central America,Michoacán,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.090000004,1
TRANSFER,Indoor/Outdoor Games,Pompano Beach,EE. UU.,Consumer,FL,Fan Shop,LATAM,Azcapotzalco,México,Central America,Distrito Federal,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.039999999,2
TRANSFER,Indoor/Outdoor Games,Raleigh,EE. UU.,Home Office,NC,Fan Shop,LATAM,Coyoacán,México,Central America,Distrito Federal,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,149.9400024,4.0,0.170000002,3
TRANSFER,Indoor/Outdoor Games,Riverside,EE. UU.,Consumer,CA,Fan Shop,LATAM,Tegucigalpa,Honduras,Central America,Francisco Morazán,O'Brien Men's Neoprene Life Vest,First Class,2015,1,249.89999774,1.0,0.1849999984999999,5
TRANSFER,Indoor/Outdoor Games,Riverside,EE. UU.,Corporate,CA,Fan Shop,LATAM,Santiago de los Caballeros,República Dominicana,Caribbean,Santiago de Chile,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,49.97999954,2.0,0.01,1
TRANSFER,Indoor/Outdoor Games,Rosemead,EE. UU.,Consumer,CA,Fan Shop,LATAM,Limeira,Brasil,South America,São Paulo,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,99.95999908,2.0,0.0,2
TRANSFER,Indoor/Outdoor Games,San Diego,EE. UU.,Consumer,CA,Fan Shop,LATAM,Mexico City,México,Central America,Distrito Federal,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.159999996,1
TRANSFER,Indoor/Outdoor Games,San Diego,EE. UU.,Home Office,CA,Fan Shop,LATAM,Aracaju,Brasil,South America,Sergipe,O'Brien Men's Neoprene Life Vest,Same Day,2015,1,149.9400024,0.0,0.159999996,3
TRANSFER,Indoor/Outdoor Games,San Jose,EE. UU.,Consumer,CA,Fan Shop,LATAM,Los Mochis,México,Central America,Sinaloa,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,249.8999939,2.0,0.159999996,5
TRANSFER,Indoor/Outdoor Games,San Jose,EE. UU.,Corporate,CA,Fan Shop,LATAM,Sonsonate,El Salvador,Central America,Sonsonate,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,149.9400024,4.0,0.0,3
TRANSFER,Indoor/Outdoor Games,Silver Spring,EE. UU.,Consumer,MD,Fan Shop,LATAM,Puente Alto,Chile,South America,Santiago de Chile,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.059999999,5
TRANSFER,Indoor/Outdoor Games,Simi Valley,EE. UU.,Corporate,CA,Fan Shop,LATAM,Curitiba,Brasil,South America,Paraná,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.1400000005,2
TRANSFER,Indoor/Outdoor Games,Stockton,EE. UU.,Home Office,CA,Fan Shop,LATAM,Cienfuegos,Cuba,Caribbean,Cienfuegos,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.01,2
TRANSFER,Indoor/Outdoor Games,Strongsville,EE. UU.,Consumer,OH,Fan Shop,LATAM,Soledad Díez Gutiérrez,México,Central America,San Luis Potosí,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,149.9400024,4.0,0.039999999,3
TRANSFER,Indoor/Outdoor Games,Sugar Land,EE. UU.,Corporate,TX,Fan Shop,LATAM,Santarém,Brasil,South America,Pará,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,199.9199982,4.0,0.090000004,4
TRANSFER,Indoor/Outdoor Games,Sunnyvale,EE. UU.,Consumer,CA,Fan Shop,LATAM,Apopa,El Salvador,Central America,San Salvador,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,149.9400024,4.0,0.119999997,3
TRANSFER,Indoor/Outdoor Games,Tempe,EE. UU.,Corporate,AZ,Fan Shop,LATAM,Delgado,El Salvador,Central America,San Salvador,O'Brien Men's Neoprene Life Vest,First Class,2015,1,249.8999939,1.0,0.100000001,5
TRANSFER,Indoor/Outdoor Games,Tempe,EE. UU.,Home Office,AZ,Fan Shop,LATAM,Nicoya,Costa Rica,Central America,Guanacaste,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,99.95999908,4.0,0.25,2
TRANSFER,Indoor/Outdoor Games,Tonawanda,EE. UU.,Consumer,NY,Fan Shop,LATAM,San Juan de la Maguana,República Dominicana,Caribbean,San Juan,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,249.8999939,2.0,0.059999999,5
TRANSFER,Indoor/Outdoor Games,Van Nuys,EE. UU.,Corporate,CA,Fan Shop,LATAM,Arica,Chile,South America,Arica y Parinacota,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,249.8999939,4.0,0.180000007,5
TRANSFER,Indoor/Outdoor Games,Vega Baja,Puerto Rico,Consumer,PR,Fan Shop,LATAM,Managua,Nicaragua,Central America,Managua,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,249.8999939,2.0,0.150000006,5
TRANSFER,Indoor/Outdoor Games,Vega Baja,Puerto Rico,Consumer,PR,Fan Shop,LATAM,San Francisco de Macorís,República Dominicana,Caribbean,Duarte,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,99.95999908,2.0,0.039999999,2
TRANSFER,Indoor/Outdoor Games,Virginia Beach,EE. UU.,Home Office,VA,Fan Shop,LATAM,Armenia,Colombia,South America,Quindío,O'Brien Men's Neoprene Life Vest,Second Class,2015,1,149.9400024,2.0,0.150000006,3
TRANSFER,Indoor/Outdoor Games,West Chester,EE. UU.,Consumer,PA,Fan Shop,LATAM,Consolación del Sur,Cuba,Caribbean,Pinar del Río,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,299.8800048,4.0,0.0249999995,6
TRANSFER,Indoor/Outdoor Games,West New York,EE. UU.,Corporate,NJ,Fan Shop,LATAM,Monterrey,México,Central America,Nuevo León,O'Brien Men's Neoprene Life Vest,Standard Class,2015,1,49.97999954,4.0,0.059999999,1
TRANSFER,Indoor/Outdoor Games,Williamsport,EE. UU.,Home Office,PA,Fan Shop,LATAM,Cienfuegos,Cuba,Caribbean,Cienfuegos,O'Brien Men's Neoprene Life Vest,First Class,2015,1,149.9400024,1.0,0.029999999,3
TRANSFER,Lacrosse,Denver,EE. UU.,Home Office,CO,Fitness,LATAM,Mexico City,México,Central America,Distrito Federal,Under Armour Men's Tech II T-Shirt,Standard Class,2015,1,124.9499969,4.0,0.200000003,5
TRANSFER,Lacrosse,Phoenix,EE. UU.,Corporate,AZ,Fitness,LATAM,Montevideo,Uruguay,South America,Montevideo,Under Armour Men's Tech II T-Shirt,Second Class,2015,1,24.98999977,2.0,0.050000001,1
TRANSFER,Lacrosse,San Benito,EE. UU.,Corporate,TX,Fitness,LATAM,Saltillo,México,Central America,Coahuila,Under Armour Men's Tech II T-Shirt,Second Class,2015,1,24.98999977,2.0,0.090000004,1
TRANSFER,Men's Footwear,Antioch,EE. UU.,Home Office,CA,Apparel,LATAM,Limeira,Brasil,South America,São Paulo,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.129999995,1
TRANSFER,Men's Footwear,Aurora,EE. UU.,Corporate,CO,Apparel,LATAM,Progreso,México,Central America,Yucatán,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,259.980011,4.0,0.0950000025,2
TRANSFER,Men's Footwear,Austin,EE. UU.,Corporate,TX,Apparel,LATAM,Parintins,Brasil,South America,Amazonas,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.029999999,1
TRANSFER,Men's Footwear,Bakersfield,EE. UU.,Consumer,CA,Apparel,LATAM,Orizaba,México,Central America,Veracruz,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.119999997,1
TRANSFER,Men's Footwear,Blacksburg,EE. UU.,Consumer,VA,Apparel,LATAM,Bayamo,Cuba,Caribbean,Granma,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.07,1
TRANSFER,Men's Footwear,Bloomfield,EE. UU.,Consumer,NJ,Apparel,LATAM,Medellín,Colombia,South America,Antioquía,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,259.980011,4.0,0.055,2
TRANSFER,Men's Footwear,Bowling Green,EE. UU.,Consumer,KY,Apparel,LATAM,San Miguelito,Panamá,Central America,Panamá,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.119999997,1
TRANSFER,Men's Footwear,Brighton,EE. UU.,Corporate,MA,Apparel,LATAM,Natal,Brasil,South America,Río Grande del Norte,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.059999999,1
TRANSFER,Men's Footwear,Bronx,EE. UU.,Home Office,NY,Apparel,LATAM,Salvador,Brasil,South America,Bahía,Nike Men's CJ Elite 2 TD Football Cleat,Second Class,2015,1,129.9900055,2.0,0.119999997,1
TRANSFER,Men's Footwear,Brooklyn,EE. UU.,Consumer,NY,Apparel,LATAM,Montevideo,Uruguay,South America,Montevideo,Nike Men's CJ Elite 2 TD Football Cleat,Standard Class,2015,1,129.9900055,4.0,0.129999995,1
